iata,name,city,country,lat,lon
YAZ,Tofino / Long Beach Airport,Tofino,CA,49.0798,-125.7756
YBA,Banff Airport,Banff,CA,51.2073,-115.5419
YBB,Kugaaruk Airport,Pelly Bay,CA,68.5344,-89.8081
YBC,Baie Comeau Airport,Baie Comeau,CA,49.1325,-68.2044
YBE,Uranium City Airport,Uranium City,CA,59.5614,-108.481
YBG,CFB Bagotville,Bagotville,CA,48.3306,-70.9964
YBI,Black Tickle Airport,Black Tickle,CA,53.4694,-55.785
YBK,Baker Lake Airport,Baker Lake,CA,64.2989,-96.0778
YBL,Campbell River Airport,Campbell River,CA,49.9508,-125.271
YBO,Bob Quinn Lake Airport,Bob Quinn Lake,CA,56.9667,-130.25
YBP,Yibin Caiba Airport,Yibin,CN,28.8006,104.545
YBR,Brandon Municipal Airport,Brandon,CA,49.91,-99.9519
YBS,Opapimiskan Lake Airport,Musselwhite Mine,CA,52.6067,-90.3769
YBT,Brochet Airport,Brochet,CA,57.8894,-101.679
YBV,Berens River Airport,Berens River,CA,52.3589,-97.0183
YBW,Bedwell Harbour Seaplane Base,Bedwell Harbour,CA,48.75,-123.233
YBX,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,CA,51.4436,-57.1853
YBY,Bonnyville Airport,Bonnyville,CA,54.3042,-110.744
YCB,Cambridge Bay Airport,Cambridge Bay,CA,69.1081,-105.138
YCC,Cornwall Regional Airport,Cornwall,CA,45.0928,-74.5633
YCD,Nanaimo Airport,Nanaimo,CA,49.055,-123.8699
YCE,Centralia / James T. Field Memorial Aerodrome,Centralia,CA,43.2856,-81.5083
YCG,Castlegar/West Kootenay Regional Airport,Castlegar,CA,49.2964,-117.632
YCH,Miramichi Airport,Chatham,CA,47.0078,-65.4492
YCK,Colville Lake Airport,Colville Lake,CA,67.0392,-126.08
YCL,Charlo Airport,Charlo,CA,47.9908,-66.3303
YCM,Niagara District Airport,Saint Catherines,CA,43.1917,-79.1717
YCN,Cochrane Airport,Cochrane,CA,49.1056,-81.0136
YCO,Kugluktuk Airport,Coppermine,CA,67.8167,-115.144
YCQ,Chetwynd Airport,Chetwynd,CA,55.6872,-121.627
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,CA,54.6106,-97.7608
YCS,Chesterfield Inlet Airport,Chesterfield Inlet,CA,63.3469,-90.7311
YCT,Coronation Airport,Coronation,CA,52.075,-111.445
YCU,Yuncheng Guangong Airport,Yuncheng,CN,35.1164,111.0314
YCW,Chilliwack Airport,Chilliwack,CA,49.1528,-121.939
YCY,Clyde River Airport,Clyde River,CA,70.4861,-68.5167
YDA,Dawson City Airport,Dawson,CA,64.0431,-139.128
YDB,Burwash Airport,Burwash,CA,61.3711,-139.041
YDF,Deer Lake Airport,Deer Lake,CA,49.2108,-57.3914
YDG,Digby / Annapolis Regional Airport,Digby,CA,44.5458,-65.7854
YDL,Dease Lake Airport,Dease Lake,CA,58.4222,-130.032
YDN,Dauphin Barker Airport,Dauphin,CA,51.1008,-100.052
YDO,Dolbeau St Felicien Airport,Dolbeau-St-Félicien,CA,48.7785,-72.375
YDP,Nain Airport,Nain,CA,56.5492,-61.6803
YDQ,Dawson Creek Airport,Dawson Creek,CA,55.7423,-120.183
YDT,Boundary Bay Airport,Boundary Bay,CA,49.0742,-123.012
YEC,Yecheon Airbase,Yechon,KR,36.6304,128.3497
YEG,Edmonton International Airport,Edmonton,CA,53.3097,-113.58
YEI,Bursa Yenişehir Airport,Yenisehir,TR,40.2552,29.5626
YEK,Arviat Airport,Eskimo Point,CA,61.0942,-94.0708
YEL,Elliot Lake Municipal Airport,ELLIOT LAKE,CA,46.3514,-82.5614
YEM,Manitoulin East Municipal Airport,Manitowaning,CA,45.8428,-81.8581
YEN,Estevan Airport,Estevan,CA,49.2103,-102.966
YEO,RNAS Yeovilton,Yeovilton,GB,51.0094,-2.6388
YER,Fort Severn Airport,Fort Severn,CA,56.0189,-87.6761
YES,Yasouj Airport,Yasuj,IR,30.7005,51.5451
YET,Edson Airport,Edson,CA,53.5789,-116.465
YEU,Eureka Airport,Eureka,CA,79.9947,-85.8142
YEV,Inuvik Mike Zubko Airport,Inuvik,CA,68.3042,-133.483
YEY,Amos/Magny Airport,Amos,CA,48.5639,-78.2497
YFA,Fort Albany Airport,Fort Albany,CA,52.2014,-81.6969
YFB,Iqaluit Airport,Iqaluit,CA,63.7564,-68.5558
YFC,Fredericton Airport,Fredericton,CA,45.8689,-66.5372
YFE,Forestville Airport,Forestville,CA,48.7461,-69.0972
YFH,Fort Hope Airport,Fort Hope,CA,51.5619,-87.9078
YFJ,Wekweètì Airport,Wekweeti,CA,64.1908,-114.077
YFO,Flin Flon Airport,Flin Flon,CA,54.6781,-101.682
YFR,Fort Resolution Airport,Fort Resolution,CA,61.1808,-113.69
YFS,Fort Simpson Airport,Fort Simpson,CA,61.7602,-121.237
YFX,St. Lewis (Fox Harbour) Airport,St. Lewis,CA,52.3728,-55.6739
YGB,Texada Gillies Bay Airport,Texada,CA,49.6942,-124.518
YGG,Ganges Seaplane Base,Ganges,CA,48.8545,-123.4969
YGH,Fort Good Hope Airport,Fort Good Hope,CA,66.2408,-128.651
YGJ,Miho Yonago Airport,Miho,JP,35.4922,133.236
YGK,Kingston Norman Rogers Airport,Kingston,CA,44.2253,-76.5969
YGL,La Grande Rivière Airport,La Grande Riviere,CA,53.6253,-77.7042
YGM,Gimli Industrial Park Airport,Gimli,CA,50.6281,-97.0433
YGO,Gods Lake Narrows Airport,Gods Lake Narrows,CA,54.5589,-94.4914
YGP,Gaspé (Michel-Pouliot) Airport,Gaspe,CA,48.7753,-64.4786
YGQ,Geraldton Greenstone Regional Airport,Geraldton,CA,49.7783,-86.9394
YGR,Îles-de-la-Madeleine Airport,Iles De La Madeleine,CA,47.4247,-61.7781
YGT,Igloolik Airport,Igloolik,CA,69.3647,-81.8161
YGV,Havre St Pierre Airport,Havre-Saint-Pierre,CA,50.2819,-63.6114
YGW,Kuujjuarapik Airport,Kuujjuarapik,CA,55.2819,-77.7653
YGX,Gillam Airport,Gillam,CA,56.3575,-94.7106
YGZ,Grise Fiord Airport,Grise Fiord,CA,76.4261,-82.9092
YHA,Port Hope Simpson Airport,Port Hope Simpson,CA,52.5281,-56.2861
YHB,Hudson Bay Airport,Hudson Bay,CA,52.8167,-102.311
YHD,Dryden Regional Airport,Dryden,CA,49.8317,-92.7442
YHE,Hope Airport,Hope,CA,49.3683,-121.498
YHF,Hearst René Fontaine Municipal Airport,Hearst,CA,49.7142,-83.6861
YHI,Ulukhaktok Holman Airport,Holman Island,CA,70.7628,-117.806
YHK,Gjoa Haven Airport,Gjoa Haven,CA,68.6356,-95.8497
YHM,John C. Munro Hamilton International Airport,Hamilton,CA,43.1736,-79.935
YHN,Hornepayne Municipal Airport,Hornepayne,CA,49.1931,-84.7589
YHO,Hopedale Airport,Hopedale,CA,55.4483,-60.2286
YHP,Poplar Hill Airport,Poplar Hill,CA,52.1133,-94.2556
YHR,Chevery Airport,Chevery,CA,50.4689,-59.6367
YHT,Haines Junction Airport,Haines Junction,CA,60.7892,-137.546
YHU,Montréal / Saint-Hubert Airport,Montreal,CA,45.5175,-73.4169
YHY,Hay River / Merlyn Carter Airport,Hay River,CA,60.8397,-115.783
YHZ,Halifax / Stanfield International Airport,Halifax,CA,44.8808,-63.5086
YIB,Atikokan Municipal Airport,Atikokan,CA,48.7739,-91.6386
YIC,Yichun Mingyueshan Airport,Yichun,CN,27.8025,114.3062
YIE,Arxan Yi'ershi Airport,Arxan,CN,47.3106,119.9117
YIF,St Augustin Airport,St-Augustin,CA,51.2117,-58.6583
YIH,Yichang Sanxia Airport,Yichang,CN,30.5566,111.48
YIK,Ivujivik Airport,Ivujivik,CA,62.4173,-77.9253
YIN,Yining Airport,Yining,CN,43.9558,81.3303
YIO,Pond Inlet Airport,Pond Inlet,CA,72.6833,-77.9667
YIP,Willow Run Airport,Detroit,US,42.2379,-83.5304
YIV,Island Lake Airport,Island Lake,CA,53.8572,-94.6536
YIW,Yiwu Airport,Yiwu,CN,29.3447,120.032
YJF,Fort Liard Airport,Fort Liard,CA,60.2358,-123.469
YJN,St Jean Airport,St. Jean,CA,45.2944,-73.2811
YJP,Hinton/Jasper-Hinton Airport,Hinton,CA,53.3192,-117.753
YJT,Stephenville Airport,Stephenville,CA,48.5442,-58.55
YKA,Kamloops Airport,Kamloops,CA,50.7022,-120.444
YKF,Waterloo Airport,Waterloo,CA,43.4608,-80.3786
YKG,Kangirsuk Airport,Kangirsuk,CA,60.0272,-69.9992
YKH,Yingkou Lanqi Airport,Yingkou,CN,40.5425,122.3586
YKJ,Key Lake Airport,Key Lake,CA,57.2561,-105.618
YKL,Schefferville Airport,Schefferville,CA,54.8053,-66.8053
YKM,Yakima Air Terminal McAllister Field,Yakima,US,46.5682,-120.544
YKN,Chan Gurney Municipal Airport,Yankton,US,42.9167,-97.3859
YKO,Hakkari Yüksekova Airport,Hakkari,TR,37.5497,44.2381
YKQ,Waskaganish Airport,Waskaganish,CA,51.4733,-78.7583
YKS,Yakutsk Airport,Yakutsk,RU,62.0933,129.771
YKU,Chisasibi Airport,Chisasibi,CA,53.8056,-78.9169
YKX,Kirkland Lake Airport,Kirkland Lake,CA,48.2103,-79.9814
YKY,Kindersley Airport,Kindersley,CA,51.5175,-109.181
YKZ,Buttonville Municipal Airport,Toronto,CA,43.8622,-79.37
YLC,Kimmirut Airport,Kimmirut,CA,62.85,-69.8833
YLD,Chapleau Airport,Chapleau,CA,47.82,-83.3467
YLE,Whatì Airport,Whatì,CA,63.1317,-117.246
YLH,Lansdowne House Airport,Lansdowne House,CA,52.1956,-87.9342
YLI,Ylivieska Airfield,Ylivieska-raudaskyla,FI,64.0547,24.7253
YLJ,Meadow Lake Airport,Meadow Lake,CA,54.1253,-108.523
YLK,Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,CA,44.4853,-79.5556
YLL,Lloydminster Airport,Lloydminster,CA,53.3092,-110.073
YLR,Leaf Rapids Airport,Leaf Rapids,CA,56.5133,-99.9853
YLT,Alert Airport,Alert,CA,82.5178,-62.2806
YLW,Kelowna International Airport,Kelowna,CA,49.9561,-119.378
YLY,Langley Airport,Langley Township,CA,49.1008,-122.631
YMA,Mayo Airport,Mayo,CA,63.6164,-135.868
YME,Matane Airport,Matane,CA,48.8569,-67.4533
YMG,Manitouwadge Airport,Manitouwadge,CA,49.0839,-85.8606
YMH,Mary's Harbour Airport,Mary's Harbour,CA,52.3028,-55.8472
YMJ,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Moose Jaw,CA,50.3303,-105.559
YML,Charlevoix Airport,Charlevoix,CA,47.5975,-70.2239
YMM,Fort McMurray Airport,Fort Mcmurray,CA,56.6533,-111.222
YMN,Makkovik Airport,Makkovik,CA,55.0769,-59.1864
YMO,Moosonee Airport,Moosonee,CA,51.2911,-80.6078
YMS,Moises Benzaquen Rengifo Airport,Yurimaguas,PE,-5.8938,-76.1182
YMT,Chapais Airport,Chibougamau,CA,49.7719,-74.5281
YMW,Maniwaki Airport,Maniwaki,CA,46.2728,-75.9906
YMX,Montreal International (Mirabel) Airport,Montreal,CA,45.6795,-74.0387
YNA,Natashquan Airport,Natashquan,CA,50.19,-61.7892
YNB,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,SA,24.1442,38.0634
YNC,Wemindji Airport,Wemindji,CA,53.0106,-78.8311
YND,Ottawa / Gatineau Airport,Gatineau,CA,45.5217,-75.5636
YNE,Norway House Airport,Norway House,CA,53.9583,-97.8442
YNG,Youngstown Warren Regional Airport,Youngstown,US,41.2607,-80.6791
YNJ,Yanji Chaoyangchuan Airport,Yanji,CN,42.8828,129.451
YNL,Points North Landing Airport,Points North Landing,CA,58.2767,-104.082
YNM,Matagami Airport,Matagami,CA,49.7617,-77.8028
YNO,North Spirit Lake Airport,North Spirit Lake,CA,52.49,-92.9711
YNP,Natuashish Airport,Natuashish,CA,55.9139,-61.1844
YNS,Nemiscau Airport,Nemiscau,CA,51.6911,-76.1356
YNT,Yantai Laishan Airport,Yantai,CN,37.4017,121.372
YNY,Yangyang International Airport,Sokcho / Gangneung,KR,38.0613,128.669
YNZ,Yancheng Airport,Yancheng,CN,33.4258,120.2031
YOA,Ekati Airport,Ekati,CA,64.6989,-110.615
YOC,Old Crow Airport,Old Crow,CA,67.5706,-139.839
YOD,CFB Cold Lake,Cold Lake,CA,54.405,-110.279
YOG,Ogoki Post Airport,Ogoki Post,CA,51.6586,-85.9017
YOH,Oxford House Airport,Oxford House,CA,54.9333,-95.2789
YOJ,High Level Airport,High Level,CA,58.6214,-117.165
YOL,Yola Airport,Yola,NG,9.2576,12.4304
YOO,Toronto/Oshawa Executive Airport,Oshawa,CA,43.9228,-78.895
YOP,Rainbow Lake Airport,Rainbow Lake,CA,58.4914,-119.408
YOS,Owen Sound / Billy Bishop Regional Airport,Owen Sound,CA,44.5903,-80.8375
YOW,Ottawa Macdonald-Cartier International Airport,Ottawa,CA,45.3225,-75.6692
YPA,Prince Albert Glass Field,Prince Albert,CA,53.2142,-105.673
YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,CA,69.3608,-124.0755
YPD,Parry Sound Area Municipal Airport,Parry Sound,CA,45.2575,-79.8297
YPE,Peace River Airport,Peace River,CA,56.2269,-117.447
YPG,Southport Airport,Portage-la-prairie,CA,49.9031,-98.2738
YPH,Inukjuak Airport,Inukjuak,CA,58.4719,-78.0769
YPJ,Aupaluk Airport,Aupaluk,CA,59.2967,-69.5997
YPL,Pickle Lake Airport,Pickle Lake,CA,51.4464,-90.2142
YPM,Pikangikum Airport,Pikangikum,CA,51.8197,-93.9733
YPN,Port Menier Airport,Port Menier,CA,49.8364,-64.2886
YPO,Peawanuck Airport,Peawanuck,CA,54.9881,-85.4433
YPQ,Peterborough Airport,Peterborough,CA,44.23,-78.3633
YPR,Prince Rupert Airport,Prince Pupert,CA,54.2861,-130.445
YPS,Port Hawkesbury Airport,Port Hawkesbury,CA,45.6567,-61.3681
YPW,Powell River Airport,Powell River,CA,49.8342,-124.5
YPX,Puvirnituq Airport,Puvirnituq,CA,60.0506,-77.2869
YPY,Fort Chipewyan Airport,Fort Chipewyan,CA,58.7672,-111.117
YQA,Muskoka Airport,Muskoka,CA,44.9747,-79.3033
YQB,Quebec Jean Lesage International Airport,Quebec,CA,46.7911,-71.3933
YQC,Quaqtaq Airport,Quaqtaq,CA,61.0464,-69.6178
YQD,The Pas Airport,The Pas,CA,53.9714,-101.091
YQF,Red Deer Regional Airport,Red Deer Industrial,CA,52.1822,-113.894
YQG,Windsor Airport,Windsor,CA,42.2756,-82.9556
YQH,Watson Lake Airport,Watson Lake,CA,60.1164,-128.822
YQI,Yarmouth Airport,Yarmouth,CA,43.8269,-66.0881
YQK,Kenora Airport,Kenora,CA,49.7883,-94.3631
YQL,Lethbridge County Airport,Lethbridge,CA,49.6303,-112.8
YQM,Greater Moncton International Airport,Moncton,CA,46.1122,-64.6786
YQN,Nakina Airport,Nakina,CA,50.1828,-86.6964
YQQ,Comox Airport,Comox,CA,49.7108,-124.887
YQR,Regina International Airport,Regina,CA,50.4319,-104.666
YQS,St Thomas Municipal Airport,St Thomas,CA,42.77,-81.1108
YQT,Thunder Bay Airport,Thunder Bay,CA,48.3719,-89.3239
YQU,Grande Prairie Airport,Grande Prairie,CA,55.1797,-118.885
YQV,Yorkton Municipal Airport,Yorkton,CA,51.2647,-102.462
YQW,North Battleford Airport,North Battleford,CA,52.7692,-108.244
YQX,Gander International Airport,Gander,CA,48.9369,-54.5681
YQY,Sydney / J.A. Douglas McCurdy Airport,Sydney,CA,46.1614,-60.0478
YQZ,Quesnel Airport,Quesnel,CA,53.0261,-122.51
YRA,Rae Lakes Airport,Gamètì,CA,64.1161,-117.31
YRB,Resolute Bay Airport,Resolute,CA,74.7169,-94.9694
YRF,Cartwright Airport,Cartwright,CA,53.6828,-57.0419
YRG,Rigolet Airport,Rigolet,CA,54.1797,-58.4575
YRI,Rivière-du-Loup Airport,Riviere Du Loup,CA,47.7644,-69.5847
YRJ,Roberval Airport,Roberval,CA,48.52,-72.2656
YRL,Red Lake Airport,Red Lake,CA,51.0669,-93.7931
YRM,Rocky Mountain House Airport,Rocky Mountain House,CA,52.4297,-114.904
YRO,Ottawa / Rockcliffe Airport,Ottawa,CA,45.4603,-75.6461
YRQ,Trois-Rivières Airport,Trois Rivieres,CA,46.3528,-72.6794
YRS,Red Sucker Lake Airport,Red Sucker Lake,CA,54.1672,-93.5572
YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114,-92.1158
YRV,Revelstoke Airport,Revelstoke,CA,50.9667,-118.183
YSB,Sudbury Airport,Sudbury,CA,46.625,-80.7989
YSC,Sherbrooke Airport,Sherbrooke,CA,45.4386,-71.6914
YSD,Suffield Heliport,Suffield,CA,50.2667,-111.183
YSE,Squamish Airport,Squamish,CA,49.7817,-123.162
YSF,Stony Rapids Airport,Stony Rapids,CA,59.2503,-105.841
YSG,Lutselk'e Airport,Lutselk'e,CA,62.4183,-110.682
YSH,Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,CA,44.9458,-75.9406
YSJ,Saint John Airport,St. John,CA,45.3161,-65.8903
YSK,Sanikiluaq Airport,Sanikiluaq,CA,56.5378,-79.2467
YSL,St Leonard Airport,St Leonard,CA,47.1575,-67.8347
YSM,Fort Smith Airport,Fort Smith,CA,60.0203,-111.962
YSN,Shuswap Regional Airport,Salmon Arm,CA,50.6828,-119.229
YSO,Postville Airport,Postville,CA,54.9105,-59.7851
YSP,Marathon Airport,Marathon,CA,48.7553,-86.3444
YSQ,Songyuan Chaganhu Airport,Songyuan,CN,44.9381,124.5502
YSR,Nanisivik Airport,Nanisivik,CA,72.9822,-84.6136
YST,St. Theresa Point Airport,St. Theresa Point,CA,53.8456,-94.8519
YSU,Summerside Airport,Summerside,CA,46.4406,-63.8336
YSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,CA,71.9939,-125.243
YTA,Pembroke Airport,Pembroke,CA,45.8644,-77.2517
YTD,Thicket Portage Airport,Thicket Portage,CA,55.3189,-97.7078
YTE,Cape Dorset Airport,Cape Dorset,CA,64.23,-76.5267
YTF,Alma Airport,Alma,CA,48.5089,-71.6419
YTH,Thompson Airport,Thompson,CA,55.8011,-97.8642
YTL,Big Trout Lake Airport,Big Trout Lake,CA,53.8178,-89.8969
YTM,La Macaza / Mont-Tremblant International Inc Airport,Mont-Tremblant,CA,46.4094,-74.78
YTQ,Tasiujaq Airport,Tasiujaq,CA,58.6678,-69.9558
YTR,CFB Trenton,Trenton,CA,44.1189,-77.5281
YTS,Timmins/Victor M. Power,Timmins,CA,48.5697,-81.3767
YTY,Yangzhou Taizhou Airport,Yangzhou,CN,32.5634,119.7198
YTZ,Billy Bishop Toronto City Centre Airport,Toronto,CA,43.6275,-79.3962
YUA,Yuanmou Air Base,Yuanmou,CN,25.7375,101.882
YUB,Tuktoyaktuk Airport,Tuktoyaktuk,CA,69.4333,-133.026
YUD,Umiujaq Airport,Umiujaq,CA,56.5361,-76.5183
YUE,Yuendumu Airport,Yuendumu ,AU,-22.2542,131.782
YUL,Montreal / Pierre Elliott Trudeau International Airport,Montreal,CA,45.4706,-73.7408
YUM,Yuma MCAS/Yuma International Airport,Yuma,US,32.6566,-114.606
YUS,Yushu Batang Airport,Yushu,CN,32.8364,97.0364
YUT,Repulse Bay Airport,Repulse Bay,CA,66.5214,-86.2247
YUX,Hall Beach Airport,Hall Beach,CA,68.7761,-81.2425
YUY,Rouyn Noranda Airport,Rouyn,CA,48.2061,-78.8356
YVA,Iconi Airport,Moroni,KM,-11.7108,43.2439
YVB,Bonaventure Airport,Bonaventure,CA,48.0711,-65.4603
YVC,La Ronge Airport,La Ronge,CA,55.1514,-105.262
YVE,Vernon Airport,Vernon,CA,50.2481,-119.331
YVG,Vermilion Airport,Vermillion,CA,53.3558,-110.824
YVM,Qikiqtarjuaq Airport,Broughton Island,CA,67.5458,-64.0314
YVO,Val-d'Or Airport,Val D'or,CA,48.0533,-77.7828
YVP,Kuujjuaq Airport,Quujjuaq,CA,58.0961,-68.4269
YVQ,Norman Wells Airport,Norman Wells,CA,65.2816,-126.798
YVR,Vancouver International Airport,Vancouver,CA,49.1939,-123.184
YVT,Buffalo Narrows Airport,Buffalo Narrows,CA,55.8419,-108.418
YVV,Wiarton Airport,Wiarton,CA,44.7458,-81.1072
YVZ,Deer Lake Airport,Deer Lake,CA,52.6558,-94.0614
YWA,Petawawa Airport,Petawawa,CA,45.9522,-77.3192
YWB,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,CA,61.5886,-71.9294
YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,49.91,-97.2399
YWH,Victoria Harbour Seaplane Base,Victoria,CA,48.425,-123.3889
YWJ,Déline Airport,Deline,CA,65.2111,-123.436
YWK,Wabush Airport,Wabush,CA,52.9219,-66.8644
YWL,Williams Lake Airport,Williams Lake,CA,52.1831,-122.054
YWM,Williams Harbour Airport,Williams Harbour,CA,52.5669,-55.7847
YWP,Webequie Airport,Webequie,CA,52.9594,-87.3749
YWS,Whistler/Green Lake Water Aerodrome,Whistler,CA,50.1436,-122.949
YWY,Wrigley Airport,Wrigley,CA,63.2094,-123.437
YXC,Cranbrook/Canadian Rockies International Airport,Cranbrook,CA,49.6108,-115.782
YXD,Edmonton City Centre (Blatchford Field) Airport,Edmonton,CA,53.5725,-113.521
YXE,Saskatoon John G. Diefenbaker International Airport,Saskatoon,CA,52.1708,-106.7
YXH,Medicine Hat Airport,Medicine Hat,CA,50.0189,-110.721
YXJ,Fort St John Airport,Fort Saint John,CA,56.2381,-120.74
YXK,Rimouski Airport,Rimouski,CA,48.4781,-68.4969
YXL,Sioux Lookout Airport,Sioux Lookout,CA,50.1139,-91.9053
YXN,Whale Cove Airport,Whale Cove,CA,62.24,-92.5981
YXP,Pangnirtung Airport,Pangnirtung,CA,66.145,-65.7136
YXQ,Beaver Creek Airport,Beaver Creek,CA,62.4103,-140.867
YXR,Earlton (Timiskaming Regional) Airport,Earlton,CA,47.6974,-79.8473
YXS,Prince George Airport,Prince George,CA,53.8894,-122.679
YXT,Northwest Regional Airport Terrace-Kitimat,Terrace,CA,54.4685,-128.576
YXU,London Airport,London,CA,43.0356,-81.1539
YXX,Abbotsford Airport,Abbotsford,CA,49.0253,-122.361
YXY,Whitehorse / Erik Nielsen International Airport,Whitehorse,CA,60.7096,-135.067
YXZ,Wawa Airport,Wawa,CA,47.9667,-84.7867
YYB,North Bay Jack Garland Airport,North Bay,CA,46.3636,-79.4228
YYC,Calgary International Airport,Calgary,CA,51.1139,-114.02
YYD,Smithers Airport,Smithers,CA,54.8247,-127.183
YYE,Fort Nelson Airport,Fort Nelson,CA,58.8364,-122.597
YYF,Penticton Airport,Penticton,CA,49.4631,-119.602
YYG,Charlottetown Airport,Charlottetown,CA,46.29,-63.1211
YYH,Taloyoak Airport,Spence Bay,CA,69.5467,-93.5767
YYJ,Victoria International Airport,Victoria,CA,48.6469,-123.426
YYL,Lynn Lake Airport,Lynn Lake,CA,56.8639,-101.076
YYN,Swift Current Airport,Swift Current,CA,50.2919,-107.691
YYQ,Churchill Airport,Churchill,CA,58.7392,-94.065
YYR,Goose Bay Airport,Goose Bay,CA,53.3192,-60.4258
YYT,St. John's International Airport,St. John's,CA,47.6186,-52.7519
YYU,Kapuskasing Airport,Kapuskasing,CA,49.4139,-82.4675
YYW,Armstrong Airport,Armstrong,CA,50.2903,-88.9097
YYY,Mont Joli Airport,Mont Joli,CA,48.6086,-68.2081
YYZ,Lester B. Pearson International Airport,Toronto,CA,43.6772,-79.6306
YZD,Downsview Airport,Toronto,CA,43.7425,-79.4656
YZE,Gore Bay Manitoulin Airport,Gore Bay,CA,45.8853,-82.5678
YZF,Yellowknife Airport,Yellowknife,CA,62.4628,-114.44
YZG,Salluit Airport,Salluit,CA,62.1794,-75.6672
YZH,Slave Lake Airport,Slave Lake,CA,55.2931,-114.777
YZP,Sandspit Airport,Sandspit,CA,53.2543,-131.814
YZR,Chris Hadfield Airport,Sarnia,CA,42.9994,-82.3089
YZS,Coral Harbour Airport,Coral Harbour,CA,64.1933,-83.3594
YZT,Port Hardy Airport,Port Hardy,CA,50.6806,-127.367
YZU,Whitecourt Airport,Whitecourt,CA,54.1439,-115.787
YZV,Sept-Îles Airport,Sept-iles,CA,50.2233,-66.2656
YZW,Teslin Airport,Teslin,CA,60.1728,-132.743
YZX,CFB Greenwood,Greenwood,CA,44.9844,-64.9169
YZY,Zhangye Ganzhou Airport,Zhangye,CN,38.8019,100.675
YZZ,Trail Airport,Trail,CA,49.0556,-117.609
ZAC,York Landing Airport,York Landing,CA,56.0894,-96.0892
ZAD,Zadar Airport,Zadar,HR,44.1083,15.3467
ZAG,Zagreb Airport,Zagreb,HR,45.7429,16.0688
ZAH,Zahedan International Airport,Zahedan,IR,29.4757,60.9062
ZAJ,Zaranj Airport,Zaranj,AF,30.9722,61.8658
ZAL,Pichoy Airport,Valdivia,CL,-39.65,-73.0861
ZAM,Zamboanga International Airport,Zamboanga,PH,6.9224,122.06
ZAO,Cahors-Lalbenque Airport,Cahors,FR,44.3514,1.4753
ZAR,Zaria Airport,Zaria,NG,11.1302,7.6858
ZAT,Zhaotong Airport,Zhaotong,CN,27.3256,103.755
ZAZ,Zaragoza Air Base,Zaragoza,ES,41.6662,-1.0416
ZBF,Bathurst Airport,Bathurst,CA,47.6297,-65.7389
ZBM,Bromont (Roland Desourdy) Airport,Bromont,CA,45.2908,-72.7414
ZBO,Bowen Airport,Bowen,AU,-20.0183,148.215
ZBR,Konarak Airport,Chah Bahar,IR,25.4433,60.3821
ZBY,Sayaboury Airport,Sainyabuli,LA,19.2436,101.7093
ZCL,General Leobardo C. Ruiz International Airport,Zacatecas,MX,22.8971,-102.687
ZCN,Celle Airport,Celle,DE,52.5912,10.0221
ZCO,La Araucanía Airport,Temuco,CL,-38.9259,-72.6515
ZEC,Secunda Airport,Secunda,ZA,-26.5241,29.1701
ZEM,Eastmain River Airport,Eastmain River,CA,52.2264,-78.5225
ZER,Ziro Airport,Zero,IN,27.5883,93.8281
ZFA,Faro Airport,Faro,CA,62.2075,-133.376
ZFD,Fond-Du-Lac Airport,Fond-Du-Lac,CA,59.3344,-107.182
ZFM,Fort Mcpherson Airport,Fort Mcpherson,CA,67.4075,-134.861
ZFN,Tulita Airport,Tulita,CA,64.9097,-125.573
ZGF,Grand Forks Airport,Grand Forks,CA,49.0156,-118.431
ZGI,Gods River Airport,Gods River,CA,54.8397,-94.0786
ZGR,Little Grand Rapids Airport,Little Grand Rapids,CA,52.0456,-95.4658
ZGS,La Romaine Airport,La Romaine,CA,50.2597,-60.6794
ZGU,Gaua Island Airport,Gaua Island,VU,-14.2181,167.587
ZHA,Zhanjiang Airport,Zhanjiang,CN,21.2144,110.358
ZHI,Grenchen Airport,Grenchen,CH,47.1816,7.4172
ZHY,Zhongwei Shapotou Airport,Zhongwei,CN,37.5731,105.1545
ZIA,Zhukovsky International Airport,Ramenskoe,RU,55.5533,38.15
ZIC,Victoria Airport,Victoria,CL,-38.2456,-72.3486
ZIG,Ziguinchor Airport,Ziguinchor,SN,12.5556,-16.2818
ZIH,Ixtapa Zihuatanejo International Airport,Zihuatanejo,MX,17.6016,-101.461
